5,Y,610407003,13,スプレンジール錠２．５ｍｇ,18,ｽﾌﾟﾚﾝｼﾞｰﾙｼﾞｮｳ2.5MG,16,1,錠,1,15.4,0,0,0,0,0,0,0,0,0,0,0,1,15.8,0,0,1,,20200401,99999999,2149035F1025,8049000,0,スプレンジール錠２．５ｍｇ
5,Y,610407004,11,スプレンジール錠５ｍｇ,16,ｽﾌﾟﾚﾝｼﾞｰﾙｼﾞｮｳ5MG,16,1,錠,1,26.5,0,0,0,0,0,0,0,0,0,0,0,1,27.5,0,0,1,,20200401,99999999,2149035F2021,8050000,0,スプレンジール錠５ｍｇ
5,Y,610407005,11,デタントールＲ錠３ｍｇ,15,ﾃﾞﾀﾝﾄｰﾙRｼﾞｮｳ3MG,16,1,錠,1,41.3,0,0,0,0,0,0,0,0,0,0,0,1,41.9,0,0,1,,20200401,99999999,2149015G1023,10402000,0,デタントールＲ錠３ｍｇ
5,Y,610407006,11,デタントールＲ錠６ｍｇ,15,ﾃﾞﾀﾝﾄｰﾙRｼﾞｮｳ6MG,16,1,錠,1,81.5,0,0,0,0,0,0,0,0,0,0,0,1,82.1,0,0,1,,20200401,99999999,2149015G2020,10403000,0,デタントールＲ錠６ｍｇ
5,Y,610407019,12,カルバン錠２５　２５ｍｇ,11,ｶﾙﾊﾞﾝｼﾞｮｳ25,16,1,錠,1,22.4,0,0,0,0,0,0,0,0,0,0,0,1,22.6,0,0,1,,20200401,99999999,2149036F1020,4613000,0,カルバン錠２５
5,Y,610407020,12,カルバン錠５０　５０ｍｇ,11,ｶﾙﾊﾞﾝｼﾞｮｳ50,16,1,錠,1,37.5,0,0,0,0,0,0,0,0,0,0,0,1,37.9,0,0,1,,20200401,99999999,2149036F2026,4614000,0,カルバン錠５０
5,Y,610407021,14,カルバン錠１００　１００ｍｇ,12,ｶﾙﾊﾞﾝｼﾞｮｳ100,16,1,錠,1,60,0,0,0,0,0,0,0,0,0,0,0,1,60.5,0,0,1,,20200401,99999999,2149036F3022,4615000,0,カルバン錠１００
5,Y,610407022,14,フェアストン錠４０　４０ｍｇ,12,ﾌｪｱｽﾄﾝｼﾞｮｳ40,16,1,錠,1,273.5,0,0,0,0,0,0,0,0,0,0,0,1,285.9,0,0,1,,20200401,99999999,4291007F1021,14392000,0,フェアストン錠４０
5,Y,610407023,14,フェアストン錠６０　６０ｍｇ,12,ﾌｪｱｽﾄﾝｼﾞｮｳ60,16,1,錠,1,414.9,0,0,0,0,0,0,0,0,0,0,0,1,422.3,0,0,1,,20200401,99999999,4291007F2028,14393000,0,フェアストン錠６０
5,Y,610407025,7,エンシュア・Ｈ,6,ｴﾝｼｭｱH,36,2,ｍＬ,1,0.94,0,0,0,0,0,0,0,0,0,0,0,1,0.95,0,0,1,,20200401,99999999,3259114S1026,3486000,0,エンシュア・Ｈ
5,Y,610407027,15,テオドールドライシロップ２０％,18,ﾃｵﾄﾞｰﾙﾄﾞﾗｲｼﾛｯﾌﾟ20%,33,1,ｇ,1,77.7,0,0,0,0,0,0,0,0,0,0,0,1,80.2,0,0,1,,20200401,99999999,2251001R1026,10326000,20210331,テオドールドライシロップ２０％
5,Y,610407028,13,ベザトールＳＲ錠１００ｍｇ,18,ﾍﾞｻﾞﾄｰﾙSRｼﾞｮｳ100MG,16,1,錠,1,19.3,0,0,0,0,0,0,0,0,0,1,0,1,19.6,0,0,1,,20200401,99999999,2183005G2028,15484000,0,ベザトールＳＲ錠１００ｍｇ
0,Y,610407112,7,本草加工ブシ末,12,ﾎﾝｿｳｶｺｳﾌﾞｼﾏﾂ,33,1,ｇ,1,10,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,1,,20200401,99999999,5900001A1033,16362000,0,本草加工ブシ末
0,Y,610407122,16,メチルテストステロン錠　１０ｍｇ,14,ﾒﾁﾙﾃｽﾄｽﾃﾛﾝｼﾞｮｳ,16,1,錠,1,17.6,0,0,0,0,0,0,0,0,0,1,0,1,17.6,0,0,1,,20200401,99999999,2462001F2012,17216000,0,メチルテストステロン錠
0,Y,610407136,7,テイコク紅参末,11,ﾃｲｺｸｺｳｼﾞﾝﾏﾂ,33,1,ｇ,1,16.9,0,0,0,0,0,0,0,0,0,7,0,1,16.9,0,0,1,,20200401,99999999,5100064A1280,10270000,0,テイコク紅参末
5,Y,610407139,9,カイトリル錠１ｍｇ,12,ｶｲﾄﾘﾙｼﾞｮｳ1MG,16,1,錠,1,471.4,0,0,0,0,0,0,0,0,0,0,0,1,480.7,0,0,1,,20200401,99999999,2391002F1025,4193000,0,カイトリル錠１ｍｇ
